bat,subb,test,id,num_pvals,unique,ratio,min,max,KS,log_KS,chi2_1.0,chi2_2.0,chi2_3.0,chi2_4.0,log_chi2_1.0,log_chi2_2.0,log_chi2_3.0,log_chi2_4.0,L_9,L_8,L_7,L_6,L_5,L_4,L_3,L_2,L_1,num_pvals2,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,l_9,l_8,l_7,l_6,l_5,l_4,l_3,l_2,l_1,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,log_l_9,log_l_8,log_l_7,log_l_6,log_l_5,log_l_4,log_l_3,log_l_2,log_l_1,log_r_1,log_r_2,log_r_3,log_r_4,log_r_5,log_r_6,log_r_7,log_r_8,log_r_9
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 89,008|000|089,10007117,24606,407,0.0,1.0,0.5093259293229788,-0.3,0.7656529075401842,1.4809921611903002e-18,0.0,0.0,-0.1,-17.8,-1000,-1000,4,4,4,15,116,1098,10474,101444,1001023,10007117,1001363,99904,9895,1032,98,15,5,5,5,399.7,40.0,4.0,1.5,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,5.0,50.0,499.6,2.6,1.6,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 9,008|000|009,10007117,24606,407,0.0,1.0,0.6954848407607415,-0.2,0.6913281122032037,3.17516120007342e-26,0.0,0.0,-0.2,-25.5,-1000,-1000,5,5,5,15,105,1086,10131,100918,999290,10007117,1001210,99934,9921,1021,85,11,3,3,3,499.6,50.0,5.0,1.5,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.1,3.0,30.0,299.8,2.7,1.7,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 90,008|000|090,10007117,24607,407,0.0,1.0,0.5299383046532823,-0.3,0.33429808289636137,3.605275863264483e-18,0.0,0.0,-0.5,-17.4,-1000,-1000,8,8,8,17,120,1095,10298,100594,1000503,10007117,1001147,99924,9943,1023,106,12,7,7,7,799.4,79.9,8.0,1.7,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.2,7.0,70.0,699.5,2.9,1.9,0.9,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 91,008|000|091,10007117,24607,407,0.0,1.0,0.7114796046451746,-0.1,0.00795965120291771,2.8375798453488956e-20,0.0,0.0,-2.1,-19.5,-1000,-1000,8,8,8,22,123,1124,10339,100759,999154,10007117,1001863,99868,9911,1013,108,20,11,11,11,799.4,79.9,8.0,2.2,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,2.0,11.0,109.9,1099.2,2.9,1.9,0.9,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.0,3.0
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 92,008|000|092,10007117,24606,407,0.0,1.0,0.6864036829382564,-0.2,0.6091133865143556,7.886264041846411e-25,0.0,0.0,-0.2,-24.1,-1000,-1000,5,5,5,12,110,1084,10271,101301,1001509,10007117,1001082,99758,9860,958,92,9,3,3,3,499.6,50.0,5.0,1.2,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,3.0,30.0,299.8,2.7,1.7,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 93,008|000|093,10007117,24606,407,0.0,1.0,0.4725014137289047,-0.3,0.44853436056462737,1.5024912263474256e-13,0.0,0.0,-0.3,-12.8,-1000,-1000,8,8,8,22,122,1079,10286,100851,1001126,10007117,1000906,100498,10032,1026,100,14,5,5,5,799.4,79.9,8.0,2.2,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,5.0,50.0,499.6,2.9,1.9,0.9,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 94,008|000|094,10007117,24606,407,0.0,1.0,0.7511047729899729,-0.1,0.098865001323928,6.96993438008938e-16,0.0,0.0,-1.0,-15.2,-1000,-1000,5,5,5,23,127,1126,10531,100782,1001268,10007117,1002446,99833,9879,1012,106,18,9,9,9,499.6,50.0,5.0,2.3,1.3,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.8,9.0,89.9,899.4,2.7,1.7,0.7,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.0,3.0
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 95,008|000|095,10007117,24607,407,0.0,1.0,0.6623440997989521,-0.2,0.3579194117492572,1.1038100498295854e-18,0.0,0.0,-0.4,-18.0,-1000,-1000,9,9,9,28,121,1116,10424,101203,1001035,10007117,1001076,99489,9861,1003,109,10,3,3,3,899.4,89.9,9.0,2.8,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,3.0,30.0,299.8,3.0,2.0,1.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 96,008|000|096,10007117,24606,407,0.0,1.0,0.6908449794912779,-0.2,0.8031181886097198,1.1832014597887513e-20,0.0,0.0,-0.1,-19.9,-1000,-1000,11,11,11,23,127,1069,10299,100882,999647,10007117,1000608,100083,9899,1025,105,15,5,5,5,1099.2,109.9,11.0,2.3,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,5.0,50.0,499.6,3.0,2.0,1.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 97,008|000|097,10007117,24607,407,0.0,1.0,0.5938859370538468,-0.2,0.0002498042177091698,5.368072906472791e-20,0.0,0.0,-3.6,-19.3,-1000,-1000,5,5,5,13,131,1105,10389,101111,1000969,10007117,1001045,100054,10124,979,112,16,5,5,5,499.6,50.0,5.0,1.3,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.6,5.0,50.0,499.6,2.7,1.7,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 98,008|000|098,10007117,24607,407,0.0,1.0,0.5979614793212505,-0.2,0.7635338582605037,3.632672156073381e-12,0.0,0.0,-0.1,-11.4,-1000,-1000,6,6,6,20,134,1052,10220,101108,1000640,10007117,1001539,99857,9894,1025,120,6,3,3,3,599.6,60.0,6.0,2.0,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.6,3.0,30.0,299.8,2.8,1.8,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 99,008|000|099,10007117,24607,407,0.0,1.0,0.8552365278073143,-0.1,0.06530298075826912,3.676617410654268e-15,0.0,0.0,-1.2,-14.4,-1000,-1000,5,5,5,16,104,1109,10329,100770,999432,10007117,1002625,99873,9998,1031,109,18,5,5,5,499.6,50.0,5.0,1.6,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.8,5.0,50.0,499.6,2.7,1.7,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Overlapping (Periodic) Template Matching Test,009|000|000,10007117,997595,10,0.0,1.0,0.0,-1000,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,12,12,12,33,196,1529,13021,116493,1077035,10007117,962610,95266,9572,980,113,14,3,3,3,1199.1,119.9,12.0,3.3,2.0,1.5,1.3,1.2,1.1,1.0,1.0,1.0,1.0,1.1,1.4,3.0,30.0,299.8,3.1,2.1,1.1,0.5,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.5,2.5
TestU01,Alphabit, smultin_MultinomialBitsOver,001|000|000,2561013,2045694,1,8.5e-07,0.99999951,0.5976937971379077,-0.2,0.9196205664384955,0.4903501962604368,0.13575336929752457,0.0009857138027320612,-0.0,-0.3,-0.9,-3.0,0,0,0,1,33,261,2549,25402,255736,2561013,255930,25469,2560,269,33,4,0,0,0,0.0,0.0,0.0,0.4,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.3,1.6,0.0,0.0,0.0,-1000,-1000,-1000,-0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,-1000,-1000,-1000
TestU01,Alphabit, smultin_MultinomialBitsOver,002|000|000,2643732,2538690,1,9.9e-07,0.99999915,0.1190550424972099,-0.9,0.24098177353632075,0.4311687339797198,0.8787066288388651,0.4565078672806466,-0.6,-0.4,-0.1,-0.3,0,0,0,1,20,272,2680,26455,264788,2643732,263308,26359,2610,250,25,2,0,0,0,0.0,0.0,0.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.0,0.0,0.0,-1000,-1000,-1000,-0.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1,-1000,-1000,-1000
TestU01,Alphabit, smultin_MultinomialBitsOver,003|000|000,2617524,2344728,1,1.4e-07,0.99999975,0.1564879036286909,-0.8,0.06169912688224341,0.7538697706638248,0.846224558236503,0.182134635037141,-1.2,-0.1,-0.1,-0.7,0,0,0,4,27,259,2675,26194,261032,2617524,260918,26187,2608,275,28,5,0,0,0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.9,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1000,-1000,-1000
TestU01,Alphabit, smultin_MultinomialBitsOver,004|000|000,1674855,711905,2,5.5e-07,0.999999,0.7735931077208276,-0.1,0.9780103026231088,0.23360146197784742,0.5299212666962546,0.10215308341979913,-0.0,-0.6,-0.3,-1.0,0,0,0,1,15,173,1661,16735,167565,1674855,167846,16850,1714,166,18,1,0,0,0,0.0,0.0,0.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.6,0.0,0.0,0.0,-1000,-1000,-1000,-0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1000,-1000,-1000
TestU01,Alphabit, sstring_HammingIndep,005|000|000,3384108,3327770,1,1.1e-07,0.99999998,0.004792236822413092,-2.3,8.523803537467878e-07,0.0024930087106098276,0.3854612973560169,0.35493533734347443,-6.1,-2.6,-0.4,-0.4,0,0,0,8,45,332,3499,34535,341214,3384108,340114,34255,3444,325,31,1,1,0,0,0.0,0.0,0.0,2.4,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.3,3.0,0.0,0.0,-1000,-1000,-1000,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5,0.5,-1000,-1000
TestU01,Alphabit, sstring_HammingIndep,006|000|000,5690412,5531408,1,5e-08,0.99999988,0.004238115522764842,-2.4,3.9354746827102125e-08,1.9961845228165135e-05,0.05885952408248586,0.19906468430039734,-7.4,-4.7,-1.2,-0.7,0,0,1,4,61,586,5871,58017,572726,5690412,571686,57220,5845,625,59,7,0,0,0,0.0,0.0,1.8,0.7,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.2,0.0,0.0,0.0,-1000,-1000,0.3,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1000,-1000,-1000
TestU01,Alphabit, sstring_HammingCorr,007|000|000,5852574,70587,83,8e-08,0.99999994,0.6567344227779869,-0.2,0.058502367601567,0.4519905964138286,2.294176868213417e-57,0.0,-1.2,-0.3,-56.6,-1000,0,0,1,4,49,577,5788,58749,584752,5852574,585058,58684,5824,635,48,6,1,0,0,0.0,0.0,1.7,0.7,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.8,1.0,1.7,0.0,0.0,-1000,-1000,0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.2,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,008|000|001,655200,653019,1,2.64e-06,0.99999856,0.09563046017640885,-1.0,0.17127775725311276,0.4423676855755681,0.5031898247666269,0.32693459637591404,-0.8,-0.4,-0.3,-0.5,0,0,0,0,9,81,686,6678,65388,655200,65605,6543,651,67,9,0,0,0,0,0.0,0.0,0.0,0.0,1.4,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1000,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,008|000|002,655200,653030,1,6.6e-07,0.99999763,0.7812133033097954,-0.1,0.8913042629700655,0.45589578837771305,0.018128082054257963,0.19000869979779975,-0.0,-0.3,-1.7,-0.7,0,0,0,1,6,58,664,6631,65348,655200,65669,6580,625,60,6,0,0,0,0,0.0,0.0,0.0,1.5,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,-1000,-1000,-1000,0.2,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1000,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,008|000|003,655200,653113,1,5e-07,0.99999823,0.6951712122279927,-0.2,0.313134075376365,0.24536326374717551,0.2268382457248111,0.18539622347646462,-0.5,-0.6,-0.6,-0.7,0,0,0,2,5,71,665,6542,65170,655200,65707,6710,658,73,6,0,0,0,0,0.0,0.0,0.0,3.1,0.8,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0,-1000,-1000,-1000,0.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1000,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,008|000|004,655200,653103,1,4.43e-06,0.99999845,0.7244473100641127,-0.1,0.6156546231636824,0.06612957398392573,0.10001566865832885,0.047036359324859535,-0.2,-1.2,-1.0,-1.3,0,0,0,0,12,75,674,6618,65791,655200,65533,6529,689,59,7,0,0,0,0,0.0,0.0,0.0,0.0,1.8,1.1,1.0,1.0,1.0,1.0,1.0,1.1,0.9,1.1,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1000,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,008|000|005,655200,653057,1,2.14e-06,0.99999946,0.5176328762049718,-0.3,0.5156509367825317,0.009663039206185305,0.033035363584472136,0.43603034555818443,-0.3,-2.0,-1.5,-0.4,0,0,0,0,8,88,676,6785,65737,655200,65660,6632,674,61,11,1,0,0,0,0.0,0.0,0.0,0.0,1.2,1.3,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.7,1.5,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.2,0.2,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,009|000|001,666666,664470,1,4.6e-07,0.99999978,0.5228052190509743,-0.3,0.5986413233265067,0.5143834798425301,0.015459568118795135,0.721683087665337,-0.2,-0.3,-1.8,-0.1,0,0,0,1,10,67,743,6857,66851,666666,66534,6754,693,61,4,2,0,0,0,0.0,0.0,0.0,1.5,1.5,1.0,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.6,3.0,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,0.5,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,009|000|002,666666,664395,1,2e-07,0.999999,0.596762930661497,-0.2,0.05660340566039326,0.2402637053101911,0.36762620532201684,0.8095504037373422,-1.2,-0.6,-0.4,-0.1,0,0,0,1,10,78,692,6791,66797,666666,67314,6683,642,53,4,1,0,0,0,0.0,0.0,0.0,1.5,1.5,1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.5,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,0.2,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,009|000|003,666666,664487,1,7e-07,0.99999943,0.6939024254966669,-0.2,0.3146141552340878,0.5233797325050281,0.80280650632728,0.24530988061128886,-0.5,-0.3,-0.1,-0.6,0,0,0,1,7,57,647,6469,66458,666666,67045,6653,655,57,4,1,0,0,0,0.0,0.0,0.0,1.5,1.1,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,1.5,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,0.2,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,009|000|004,666666,664385,1,1.07e-06,0.99999673,0.645086294207737,-0.2,0.03704329984846753,0.5177066508491314,0.341320011024791,0.38817957129820935,-1.4,-0.3,-0.5,-0.4,0,0,0,0,7,67,700,6797,66693,666666,67073,6720,644,84,4,0,0,0,0,0.0,0.0,0.0,0.0,1.1,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.3,0.6,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-1000,-1000,-1000,-1000
TestU01,Alphabit, swalk_RandomWalk1,009|000|005,666666,664534,1,2.7e-07,0.99999954,0.6028620438112615,-0.2,0.3690653264455907,0.16177264045976666,0.6608173903180122,0.11963889906629006,-0.4,-0.8,-0.2,-0.9,0,0,0,2,7,89,738,6908,66762,666666,66894,6610,680,60,4,1,0,0,0,0.0,0.0,0.0,3.0,1.1,1.3,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.6,1.5,0.0,0.0,0.0,-1000,-1000,-1000,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,0.2,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,001|001|000,921375,841698,1,3.66e-06,0.99999939,0.12838743363198707,-0.9,0.4807731507990227,0.037206428513019786,0.017927393065930646,0.058443678108716986,-0.3,-1.4,-1.7,-1.2,0,0,0,0,6,92,956,9387,92480,921375,92295,9355,910,108,10,1,0,0,0,0.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.1,1.1,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,001|016|000,1010646,916167,1,2.67e-06,0.99999936,0.3266218867734762,-0.5,0.38751954113866366,0.7853726044593073,0.8239641619903777,0.03936363624785999,-0.4,-0.1,-0.1,-1.4,0,0,0,0,7,98,977,9967,101265,1010646,100464,10015,1010,102,14,1,0,0,0,0.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,001|002|000,1282554,1134866,1,6.3e-07,0.99999753,0.7024303392394567,-0.2,0.8764073478928851,0.4101250779843488,0.46150283333008046,0.01794317419284037,-0.1,-0.4,-0.3,-1.7,0,0,0,1,14,141,1243,12837,128393,1282554,128094,12997,1326,145,15,0,0,0,0,0.0,0.0,0.0,0.8,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.2,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1000,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,001|032|000,1226862,1091309,1,2.17e-06,0.99999951,0.3257448672083846,-0.5,0.8255936773462863,0.3850938678763898,0.9260826088879155,0.33304236856260183,-0.1,-0.4,-0.0,-0.5,0,0,0,0,10,124,1190,12199,122677,1226862,122322,12202,1250,140,19,2,0,0,0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.5,1.6,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,001|004|000,1546272,1338152,1,3.3e-07,0.99999951,0.5508792635606427,-0.3,0.26297793034276284,0.14387891785036383,0.40357281809258677,0.013515227539900233,-0.6,-0.8,-0.4,-1.9,0,0,0,1,18,153,1520,15177,155018,1546272,154059,15469,1571,156,14,3,0,0,0,0.0,0.0,0.0,0.6,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.9,0.0,0.0,0.0,-1000,-1000,-1000,-0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,001|008|000,1809171,1531566,1,4.9e-07,0.9999989,0.19734868738211062,-0.7,0.7690925395385707,0.4070340902501067,0.24607016790636993,0.002875527827837094,-0.1,-0.4,-0.6,-2.5,0,0,0,1,18,173,1797,17922,181004,1809171,180472,17941,1720,187,18,0,0,0,0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,002|001|000,917280,904453,1,1.16e-06,0.99999987,0.16876908662017504,-0.8,0.47773257664953794,0.6365684798722787,0.44891910819754033,0.49012823242258163,-0.3,-0.2,-0.3,-0.3,0,0,0,0,8,95,957,9147,92268,917280,92115,9204,900,100,8,1,0,0,0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.9,1.1,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,002|016|000,1171989,1151270,1,7.5e-07,0.99999945,0.0709496208308369,-1.1,0.6116307424884798,0.2966302688189914,0.5189979627075131,0.8310763266530098,-0.2,-0.5,-0.3,-0.1,0,0,0,1,15,127,1140,11604,117554,1171989,116692,11701,1209,127,8,1,0,0,0,0.0,0.0,0.0,0.9,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.7,0.9,0.0,0.0,0.0,-1000,-1000,-1000,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.0,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,002|002|000,1306305,1280079,1,1.66e-06,0.99999958,0.5989732731973606,-0.2,0.44190558295407945,0.9772307861324283,0.9980607308367752,0.9852330102647407,-0.4,-0.0,-0.0,-0.0,0,0,0,0,12,145,1298,12879,130342,1306305,130992,13138,1306,120,8,1,0,0,0,0.0,0.0,0.0,0.0,0.9,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,0.8,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,-0.1,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,002|032|000,1227681,1204538,1,3.03e-06,0.99999906,0.08552928781845806,-1.1,0.15383935013583003,0.06831083248356978,0.20837035671308418,0.054634969064415985,-0.8,-1.2,-0.7,-1.3,0,0,0,0,8,128,1227,12241,123289,1227681,122312,12225,1215,120,11,1,0,0,0,0.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,002|004|000,1545453,1509016,1,1.5e-07,0.9999998,0.3706355693326004,-0.4,0.3610294755590504,0.6689284422704148,0.29499856321307977,0.36579951308382763,-0.4,-0.2,-0.5,-0.4,0,0,0,1,17,157,1606,15489,153976,1545453,154464,15320,1538,157,16,1,0,0,0,0.0,0.0,0.0,0.6,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,-1000,-1000,-1000,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,002|008|000,1819818,1769339,1,4e-08,0.99999987,0.10225147013824737,-1.0,0.23283528811807214,0.014699285626615861,0.6150006383482038,0.7719302316472997,-0.6,-1.8,-0.2,-0.1,0,0,1,4,23,172,1916,18311,182873,1819818,181545,18103,1718,172,12,3,0,0,0,0.0,0.0,5.5,2.2,1.3,0.9,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.6,0.0,0.0,0.0,-1000,-1000,0.7,0.3,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2,0.2,-1000,-1000,-1000
TestU01,Block_Alphabit, smultin_MultinomialBitsOver,003|001|000,900900,867033,1,2.6e-07,0.99999954,0.1696909984884539,-0.8,0.7569979528683198,0.650636733922673,0.8742472659836981,0.872057605862003,-0.1,-0.2,-0.1,-0.1,0,0,0,1,6,101,878,9140,90312,900900,90390,9181,958,97,12,2,0,0,0,0.0,0.0,0.0,1.1,0.7,1.1,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.3,2.2,0.0,0.0,0.0,-1000,-1000,-1000,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,-1000,-1000,-1000
